"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"my-inval-0cc00ffdeaf8956aa3fa5d7d5aa15de624d4de2d","LegalEntity","COMONCAP","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0cc08b054c5cf36f3f91a7426dd094b25bbd9896","LegalEntity","Tradehall","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0cd0074f4103bce00c68d49ecdf20aac896e9571","LegalEntity","Pantop Corporation","","","","21st Floor, Public Bank Tower, Jalan Wong Ah Fook, 80000 Johor Bahru","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0d0bdea43b301bfcb1ec0cd00073acdb5cac7069","LegalEntity","M4Markets","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0d62a67236633be60a2d87b3d89d96e9bf2bda2f","LegalEntity","Admiral Markets","Admiral Markets Malaysia","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0d7258fcb8036c221ef85ee6e9a99ce4befe3fe0","LegalEntity","StarTrader","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0da86b04cc57a874322900e34beada34dd11f63a","LegalEntity","Sutera Saham","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0dbe40f72506787290b3572e9402308bbbf23c9d","LegalEntity","Silver Aspire 248","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0dd1d65c4f88b8a2ec3d76413046032da60dcd62","LegalEntity","Dana Warisan Islam","Dana Haji Jasman bin Mat Salleh;Wang Amanah Warisan Islam","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0de487608d8fd638127e8c1a433c466bdec3754f","LegalEntity","Impiana Prima","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-03-19T07:55:03","2026-04-17T07:55:03","2025-03-19T07:55:03"
"my-inval-0df11a96c00307c50ac16dfa71b90d881371ed69","LegalEntity","Qubit Fin Ltd","QubitLife;QubitTech (Malaysia)","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0e2cc7252695ca7ce7fae6a33b2b4e95d7a4719e","LegalEntity","Pelaburan (PCGB) Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0e35e4f45131dcacae9954a65e0f4549eeeca5fc","LegalEntity","Jeremy Looi Chee Keong (NRIC: 780819-07-5431)","","","","50A-6-3, Persiaran Minden 1, U-Garden, 11700 Gelugur, Pulau Pinang","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0e8a30e3c5e45d20be2416df19910d9eb39bd7dc","LegalEntity","Imal Global Sdn Bhd","","","","No 66-2, Jalan Puteri 2/4, Bandar Puteri Puchong, Puchong, 47100 Selangor","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0f03134aca48fb970993571720ec6bc67162809e","LegalEntity","LiteFinance","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0f4a9ea416afb8c83b4dc47492a8c642f6df232a","LegalEntity","Sahih Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0f939a78747f6469ea2e3fc6a8213b7d2a540c18","LegalEntity","My Global Fintech Co Pty Limited (“My Global Fintech”)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0f9751aad3b3b82ce3aa9db15fa4d2e3f48a7148","LegalEntity","iFast Capital 212","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-10-03T07:55:02"
"my-inval-0fa0f9dae0283f0e8ece343499ca3bbe9d6311de","LegalEntity","Aipost","Aipost Limited","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-0fee1bec05d4983793bd7456dda743d736991f0c","LegalEntity","Stonewall Capital","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2025-07-03T07:55:04"
"my-inval-0ff437b89e0ae7e25ad94a4d199edd2e09227d77","LegalEntity","Mercury Securities","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-03-03T07:55:03","2026-04-17T07:55:03","2026-03-03T07:55:03"
"my-inval-0ffecb0f485d6fc274153211591a1fb89a81245a","LegalEntity","Livetrade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-07-03T07:55:04","2026-04-17T07:55:03","2026-02-26T07:55:03"
"my-inval-105578cd31121801c0fd589d99cf81cef68c18db","LegalEntity","Berjaya Securities","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-11-17T07:55:02","2026-04-17T07:55:03","2026-01-26T07:55:04"
"my-inval-105ed9f29c598938315d4615bfdbe4c63468512c","LegalEntity","Proven Oil Asia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-107bbfe0d88b8b0d44909b25607fe284dc7bde54","LegalEntity","Mohd Saiful Azuan Ramli","","","","Lot No 2775, Kampung Kebakat, 16250 Wakaf Bharu Kelantan","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-1080394da53a38a257f84c89ba61d6c981ad92f8","LegalEntity","GIPSMA","DMGIP;Potential clone entity - Global Infrastructure Partners","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-11-06T07:55:03","2026-04-17T07:55:03","2025-11-06T07:55:03"
"my-inval-10ae6f455c491bf69e025a87abffe9a60ece0b24","LegalEntity","Wind Assets","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-10cc094a317376fd9e1c1b0bb1bc5446c8d8e544","LegalEntity","Smart Saham","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-10eb766675c66f42bd8b00206394bd1585caf4a8","LegalEntity","Ixtik","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-10ec735e7922daa5122858679ffe746016b2491a","LegalEntity","School of Independent Stock Traders","","","","No.12-A-1, Jalan Keluli AQ7/AQ, Pusat Perniagaan Bukit Raja, Seksyen 7, 40000 Shah Alam, Selangor","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-113c1c90c18562e59606061b0bbfeb8b1bb15f93","LegalEntity","Potential clone entity - KSK Group Berhad 435","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-01-27T07:55:03","2026-04-17T07:55:03","2025-01-27T07:55:03"
"my-inval-114e5659e843dfe4b6598dee33d1451930d63194","LegalEntity","WOWX","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-11c0112a1879bb42351cd15ab71b05e01517518c","LegalEntity","DogeTrade My","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-1219c5824346e1c85115bcd33dc6e53b3b11cfdc","LegalEntity","SRCT & RTCT (UK) Specialist Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-1222d9886c626f270bcb09eb149aea98c76a9557","LegalEntity","Pelaburan RoboForex Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-124be60f0e80035b03152ff55f67c92e4aa93ccc","LegalEntity","Max Trader Forbes","Forbes Tech;Investment Group;Max Value Trading","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-1269c08e81b881bc36a843702828fe8b6c6e6756","LegalEntity","HSB Trader","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-1272d87c4b5d92c72a0460451531251fdf4772ed","LegalEntity","RHB Finance","RHB Securities","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-12a3d886ff37e32f355a859a2e11a97cc94e4b00","LegalEntity","Gigamax","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-12efaaf89fbb5775e6a66558bd02007d8d4a8d94","LegalEntity","HXFX Global","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-12fc3e8924580a4ecc1cb78caafc93063ec72d17","LegalEntity","Global Trading Asia","Global Trading Forex","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-12fee70a5c9109cf53b98940cfccd9b64b277b5c","LegalEntity","Cfdventures","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-133ed2c03f3c360341feb98fa6b965ce1f741c59","LegalEntity","Dana Futures","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-13410c16d586fb231a2646ba3629f0a8705f1466","LegalEntity","Prima Trading Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-13559ee52952071b3391a6289ebe64e8e823e115","LegalEntity","West Street Management Sdn Bhd","","","","36A, Jalan Datuk Sulaiman, Taman Tun Dr Ismail, KLCompany Reg. No : 1063355-X","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-1389344c1f1ebb2c95040920cb0bd790abab98f7","LegalEntity","Tosk Finance Group","","","","Plaza Tosk, 217 Jalan Ampang, 50450 Kuala Lumpur, Malaysia","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-144eb113a33c145278c93431429d7b270c4df2dc","LegalEntity","Hasbrique Capitale","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-144ee0aab960a758698b92aafadb09d7c078ab43","LegalEntity","Authentic Rezeki Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-05-27T07:55:04","2026-04-17T07:55:03","2025-05-27T07:55:04"
"my-inval-153232e6ac3b7283dee5dbe326b99524926eb552","LegalEntity","Intraderkor","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-15693af62ee7728415764213ca4fc6c6826110f5","LegalEntity","IGT Portal Investment Malaysia","Teck Guan Group","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-08-30T07:55:15"
"my-inval-1587a14607aa1f9dce5748094d8a0f30dd4933bc","LegalEntity","Potential Clone Entity - JE Capital","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-05-21T07:56:32","2026-04-17T07:55:03","2025-06-10T07:55:05"
"my-inval-15acedfb753fd34e40e1aa28ee12473fdb88e469","LegalEntity","Pharma Murni Invest","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-15c59bfbb6b8ad069c5fbc434d23b186c8653272","LegalEntity","Interactive Brokers 9997717","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-160edfe43924e838d8e112e7168bbc1ce197e94e","LegalEntity","Dato’ Mohd Azhar Hj Fauzi","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-163326afdf69ee444480c1bec468c1957bac7fd0","LegalEntity","Ageson","First Trial Group (WhatsApp)","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-07-31T07:55:03","2026-04-17T07:55:03","2024-08-26T07:55:03"
"my-inval-163910dea4bc6a4be41bd378091d85b612f0a6f5","LegalEntity","Yomaex","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-16395ceb68b4d03b97c89f0e726fd1ff9dc38329","LegalEntity","Uzir bin Abdul Samad (IC No: 720824-01-5543)","","","","No 11A, Jalan Kebudayaan 1A, TamanImpian Emas, Skudai, Johor","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-165c8cff2a831b7bda61a1ef15dea04abfd36631","LegalEntity","Robinson Asset Management","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-16893f96b88ff777e3f46de777967fde09570b1a","LegalEntity","Pelaburan Halal Syarikat Aiiman","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-171a38828cefe433657f8ea684e4be2eae109bc6","LegalEntity","Eon Exchange","","","","7th Floor, Menara Multi-Purpose Capital Square, 8 Jalan Munshi Abdullah 50100 Kuala Lumpur, Malaysia","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-171d725bd9860165d66c0844a4baaef1d0283af3","LegalEntity","Al Faisal International Sdn. Bhd.","Al-Faisal Holding","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-17a0f2a5a2cd8f64561b49d7788f8264a74fccc6","LegalEntity","Multination May Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-17a3fd45672de6b28dd34dc49aa3aaf841707719","LegalEntity","https://www.charterprime.com","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-17a75931aaa0829def846853e0bed469a11935c8","LegalEntity","Pelaburan CIMB Bank Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-17ba3e05c9bd7bce8c03e1da1c67aa192a2ef12e","LegalEntity","Yes Financial (100)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2026-04-14T07:56:29"
"my-inval-17e591ac132f9e6e4d3a07b1bc10dc6093cd1301","LegalEntity","ADML","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-12-06T07:55:03","2026-04-17T07:55:03","2025-12-06T07:55:03"
"my-inval-180d8397bad760b1dcc516425104e5415a0ab86a","LegalEntity","Tradesto Corporation","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-18176483700c47a1744a0331f64bf5f16e8326e8","LegalEntity","Sime Securities","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-1828ca2791479ddaeaff3005fc4f2f89c47a94d1","LegalEntity","Malayan Wealth Management","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-183023c12123b5c97520af8d2e5257cb6d49f4c7","LegalEntity","Global Assets","","","","M-3-19, Plaza Damas, Sri Hartamas, 50480 Kuala Lumpur (Henri Benardin -suspect office)","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-18338873abceac3060b1048d223cc2641c68d9f2","LegalEntity","Kassim & Co Advocates (Mont’ Kiara, Kuala Lumpur)","","","","10th Floor, Block B, Plaza Mont’ Kiara, Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-188f365616914cb9ee0aa6ebd8e8c64b84897e21","LegalEntity","KAF Islamic Equities","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
